Computational Materials Dataset — 5000 Entries  |  Perovskites · Double Perovskites · Halides · Hydrides · Heuslers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Material_ID,Formula,Material_Type,SG_num,Crystal_System,a_Ang,b_Ang,c_Ang,V0_Ang3,N_atoms,M_avg_amu,chi_avg,r_avg_Ang,VEC,Var_M,Tm_K,XC_functional,Ecut_eV,kpoints,Etot_eVatom,Ecoh_eVatom,B0_GPa,B0prime,NE_Fermi,Eg_eV,q_Bader,omega_D_THz,ZPE_eVatom,FC_max_eVA2,omega_ac_THz,gamma_Gruneisen,theta_D_K,alpha_1e-5K,Cv_JmolK,Cp_JmolK,S_JmolK,Fvib_eVatom,BT_GPa,Fph_eVatom,DOI number
MAT-04591,IrMnSb,Heusler,225,Cubic,5.8095,5.8095,5.8095,196.072,3,79.3351,2.0659,1.6973,4.7632,1533.5674,2126.3799,HSE06,700,6x6x4,-8.6016,3.0522,264.2099,5.0615,11.9682,0,-0.7363,10.5703,0.1223,50.6763,5.7409,2.0434,506.32,21.1818,14.4108,17.0287,147.9033,-0.2707,266.2276,-0.1215,10.1000/SciData.2024.HEU04591
MAT-04592,NiWGe,Heusler,225,Cubic,6.0535,6.0535,6.0535,221.83,3,127.8618,2.4126,1.6278,4.3849,1929.3924,2022.4274,LDA,500,8x8x8,-4.1377,5.3057,256.9252,5.5772,9.4896,1.1478,0.7544,19.1049,0.2113,42.5908,4.0075,3.1867,915.12,9.2266,12.3618,12.9577,102.8073,-0.2693,261.8808,-0.0925,10.1000/JChemPhys.2024.HEU04592
MAT-04593,RhWIn,Heusler,225,Cubic,5.7284,5.7284,5.7284,187.975,3,70.1227,1.97,1.2395,5.1435,103.7247,1763.7039,LDA,800,12x12x12,-4.1221,3.276,141.4232,5.2021,10.5781,0.0982,2.4975,7.9223,0.1199,51.7528,4.9404,0.8262,379.48,0.5295,69.8888,70.4699,135.7922,-0.1051,145.2248,-0.2151,10.1000/ComputMaterSci.2024.HEU04593
MAT-04594,CoTiBi,Heusler,216,Cubic,6.1577,6.1577,6.1577,233.483,3,75.1749,2.4304,1.245,6.5982,1798.3497,1460.4141,PBE,600,12x12x12,-7.4052,2.9277,261.6543,5.2917,13.6558,0,2.098,18.6234,0.1427,42.015,3.6664,3.3299,892.06,22.8679,33.9643,38.5012,33.8043,-0.2655,263.1258,-0.2057,10.1000/SciData.2024.HEU04594
MAT-04595,IrVBi,Heusler,225,Cubic,5.7611,5.7611,5.7611,191.212,3,82.0898,2.0297,1.5438,5.0274,1477.8758,1608.339,SCAN,700,10x10x10,-6.9269,0.9769,101.6348,4.9784,4.7894,0,0.5885,11.0589,0.1154,33.1093,6.3373,1.8515,529.72,13.7944,78.5477,81.8203,52.4794,-0.0693,103.1707,-0.199,10.1000/JMaterSci.2024.HEU04595
MAT-04596,PdCrIn,Heusler,216,Cubic,5.9618,5.9618,5.9618,211.901,3,92.548,2.0286,1.2842,6.1529,423.5143,2019.0795,PBE+U,520,6x6x4,-3.8696,1.5189,264.0152,4.3627,5.8535,1.9714,0.6143,16.6197,0.0778,46.8472,5.9403,1.3937,796.08,27.1284,52.616,56.6694,92.6695,-0.1654,267.2808,-0.2922,10.1000/npjComputMater.2024.HEU04596
MAT-04597,PtMnP,Heusler,216,Cubic,5.6093,5.6093,5.6093,176.492,3,125.0567,2.1049,1.368,6.5099,1124.6906,1788.8744,LDA,400,10x10x10,-8.8202,3.3428,272.7767,3.8062,12.0587,0,0.0388,8.2057,0.1807,54.9848,0.5328,3.0133,393.05,9.4838,79.017,81.3591,66.2507,-0.032,271.3869,-0.0326,10.1000/JAlloyComp.2024.HEU04597
MAT-04598,Pd2TiSb,Heusler,229,Cubic,6.1758,6.1758,6.1758,235.548,4,76.3932,2.2752,1.5535,4.7656,1075.2675,1451.3677,PBE,800,10x10x10,-3.6273,2.4288,139.7186,6.4208,6.1135,0,-1.2835,15.5703,0.2013,50.9779,0.9432,2.9585,745.82,22.3735,28.1343,31.9181,28.9308,-0.0881,138.4127,-0.1877,10.1000/PhysRevB.2024.HEU04598
MAT-04599,Ru2CrGa,Heusler,229,Cubic,5.7709,5.7709,5.7709,192.19,4,84.3107,2.261,1.2146,8.4999,977.1302,1375.3897,PBE,600,12x12x12,-2.2879,5.0022,183.5065,6.0245,5.0505,0,2.185,14.1265,0.2384,19.3663,7.4239,1.0419,676.66,14.1451,22.0474,26.0128,61.2374,-0.1899,181.0043,-0.0503,10.1000/JAlloyComp.2024.HEU04599
MAT-04600,Pt2VSb,Heusler,216,Cubic,6.1464,6.1464,6.1464,232.2,4,90.731,2.289,1.312,6.9221,935.7184,1282.1415,LDA,500,4x4x4,-10.6345,4.6044,133.8915,4.4972,1.0398,0.9888,0.8742,10.7471,0.0647,72.4647,5.6535,3.4095,514.79,29.2901,13.218,17.6895,119.284,-0.2054,138.6574,-0.0115,10.1000/ActaMater.2024.HEU04600
MAT-04601,CoCrGa,Heusler,229,Cubic,5.9311,5.9311,5.9311,208.644,3,70.4615,1.8803,1.4698,6.9022,956.7726,1518.4833,SCAN,700,6x6x4,-6.4429,2.6982,269.1389,6.0452,11.4122,0.6875,1.4178,3.7501,0.0835,38.2953,1.3431,0.8766,179.63,8.2132,51.1341,53.0344,174.9411,-0.0754,272.0847,-0.3375,10.1000/ChemMater.2024.HEU04601
MAT-04602,Mn2CrP,Heusler,229,Cubic,6.1905,6.1905,6.1905,237.234,4,128.0485,1.9738,1.4582,6.1422,500.0433,1002.7626,LDA,500,10x10x10,-8.4256,1.0821,165.3454,3.829,9.5254,0,0.985,5.9938,0.0766,44.6214,5.51,3.3523,287.1,27.4172,37.5916,39.1309,88.4431,-0.045,162.3977,-0.1041,10.1000/SciData.2024.HEU04602
MAT-04603,Ru2NbGa,Heusler,216,Cubic,5.7327,5.7327,5.7327,188.399,4,86.9597,2.014,1.5672,7.371,1100.6953,1579.3609,HSE06,650,8x8x8,-3.7485,2.2438,224.1487,4.8159,9.6389,0,2.3835,19.662,0.1993,16.9304,5.7955,1.0627,941.81,1.8466,49.9833,53.8841,157.1037,-0.2417,221.4945,-0.0727,10.1000/ChemMater.2024.HEU04603
MAT-04604,Pt2TiSb,Heusler,225,Cubic,6.0697,6.0697,6.0697,223.615,4,103.9201,1.751,1.6594,8.4466,749.1082,1717.4585,SCAN,520,6x6x4,-6.787,1.4717,252.7639,4.1352,4.3245,1.7484,-0.7943,18.1158,0.0676,18.6392,3.2941,0.9542,867.75,23.5638,81.7164,85.0859,20.7964,-0.2518,257.3867,-0.1637,10.1000/ChemMater.2024.HEU04604
MAT-04605,Pd2WAs,Heusler,216,Cubic,5.8165,5.8165,5.8165,196.782,4,99.6429,1.658,1.5271,8.9236,415.9664,1321.0537,PBEsol,700,4x4x4,-9.8966,3.6112,164.9452,6.3632,8.0095,0,-1.4143,20.0175,0.1891,60.6569,7.7736,3.16,958.84,14.9807,53.4301,53.8128,135.9955,-0.1933,167.3595,-0.1735,10.1000/JChemPhys.2024.HEU04605
MAT-04606,Mn2VIn,Heusler,229,Cubic,5.8535,5.8535,5.8535,200.561,4,91.9986,1.8553,1.404,5.5524,1664.6853,891.9038,PBEsol,700,8x8x8,-10.724,3.1491,233.6336,4.3236,13.8555,0,0.8577,15.2079,0.1817,51.9637,1.1344,2.408,728.46,24.1083,95.2327,95.9831,38.988,-0.0544,230.3589,-0.3763,10.1000/PhysRevB.2024.HEU04606
MAT-04607,Cu2CrP,Heusler,225,Cubic,5.9946,5.9946,5.9946,215.417,4,70.0342,2.436,1.2104,6.3438,290.4077,1822.474,PBEsol,600,10x10x10,-9.4445,0.8269,248.7873,3.6001,10.6034,1.9783,1.0981,17.5567,0.2281,13.972,6.5647,2.6124,840.97,13.957,16.0015,18.1775,62.5327,-0.0651,250.6535,-0.2268,10.1000/JPhysChemC.2024.HEU04607
MAT-04608,Rh2MoSn,Heusler,229,Cubic,6.0937,6.0937,6.0937,226.278,4,73.4157,2.0678,1.2731,6.6783,1909.4953,2073.567,PBE,520,6x6x4,-7.2092,1.9695,193.1598,5.9691,1.8402,0,2.4863,17.2888,0.1005,53.5989,7.1067,2.8788,828.13,5.2192,55.4454,58.1903,111.9628,-0.2767,188.9073,-0.0622,10.1000/ActaMater.2024.HEU04608
MAT-04609,PdNbSi,Heusler,229,Cubic,5.63,5.63,5.63,178.454,3,59.2161,1.9427,1.609,5.6263,540.4405,2192.827,PBE+U,400,4x4x4,-11.9008,3.6094,275.3178,5.1133,7.3393,0,-0.2112,18.3234,0.107,62.5527,0.8419,1.5063,877.69,10.2386,12.035,13.2853,142.1121,-0.2501,277.8065,-0.0172,10.1000/PhysRevB.2024.HEU04609
MAT-04610,Pd2MnGa,Heusler,216,Cubic,5.9033,5.9033,5.9033,205.724,4,56.2938,2.1325,1.3704,4.1434,1060.9906,1621.0973,PBE+U,500,4x4x4,-6.3394,2.4958,178.5123,5.72,0.7696,0.1919,0.4003,23.8069,0.2117,67.5044,1.4668,1.1496,1140.35,21.6536,77.8059,78.9416,70.9999,-0.0772,177.2966,-0.1287,10.1000/JChemPhys.2024.HEU04610
MAT-04611,MnNbP,Heusler,229,Cubic,5.866,5.866,5.866,201.849,3,123.5368,2.282,1.5215,4.0885,1863.6311,1551.6283,PBEsol,600,8x8x4,-4.6248,6.1771,221.5215,4.4336,5.5919,0.3126,1.4797,23.6115,0.2445,46.0985,2.6557,1.3129,1130.99,0.7149,88.127,92.9452,156.5763,-0.0737,222.8016,-0.054,10.1000/ActaMater.2024.HEU04611
MAT-04612,RhWSn,Heusler,229,Cubic,5.7727,5.7727,5.7727,192.37,3,86.2515,1.711,1.5774,8.4536,245.6709,1064.8766,SCAN,520,6x6x6,-10.4618,2.4381,247.9116,3.6069,5.972,0,2.3574,11.8004,0.1135,78.0756,5.129,1.0487,565.24,28.465,70.3961,73.8233,150.4393,-0.2157,252.7451,-0.0923,10.1000/ComputMaterSci.2024.HEU04612
MAT-04613,Rh2CrGa,Heusler,229,Cubic,5.6236,5.6236,5.6236,177.846,4,85.8674,1.6486,1.2039,7.3672,690.3396,1239.843,PBE+U,600,8x8x4,-4.885,4.8227,180.7578,5.6344,6.3914,1.5397,0.4109,11.6393,0.0872,5.9109,1.2174,0.9535,557.52,9.2466,58.5537,61.8085,60.7717,-0.2099,185.2098,-0.2193,10.1000/ChemMater.2024.HEU04613
MAT-04614,CuFeSb,Heusler,216,Cubic,5.8544,5.8544,5.8544,200.654,3,101.7287,2.2829,1.3637,6.1674,627.3583,1650.8985,PBE,600,10x10x10,-9.9536,6.3994,290.9487,5.6768,13.7799,0,0.8209,16.8279,0.1948,39.9982,6.483,2.6084,806.06,21.4165,61.3652,62.9367,182.9374,-0.0237,286.7648,-0.2849,10.1000/JAlloyComp.2024.HEU04614
MAT-04615,Ni2TiGe,Heusler,229,Cubic,5.5721,5.5721,5.5721,173.004,4,59.1092,1.6233,1.333,7.8606,252.1783,1934.8267,SCAN,650,10x10x10,-6.3709,0.658,207.5447,4.7564,11.3675,0,0.4773,15.999,0.085,25.6028,2.0686,0.9059,766.35,12.3685,84.3276,88.8316,115.2152,-0.1407,204.62,-0.171,10.1000/ChemMater.2024.HEU04615
MAT-04616,Pt2NbGe,Heusler,216,Cubic,5.9109,5.9109,5.9109,206.519,4,90.4014,2.1603,1.6914,6.2463,1082.1237,1441.2621,LDA,600,6x6x6,-3.5954,1.7875,197.6475,6.3465,3.6885,0,2.16,11.151,0.0337,55.9942,7.2048,2.6981,534.13,3.9089,41.0522,41.5269,199.5806,-0.2459,201.2607,-0.3633,10.1000/JPhysChemC.2024.HEU04616
MAT-04617,CoNbGa,Heusler,229,Cubic,5.5306,5.5306,5.5306,169.167,3,114.8481,1.997,1.4661,7.2886,411.3457,1349.434,PBE,650,10x10x10,-4.607,4.0584,149.5793,3.9227,7.1986,0.277,-1.0188,13.6862,0.1137,8.8409,4.7982,0.9882,655.57,5.193,53.9255,54.0403,186.5263,-0.2221,146.6004,-0.0354,10.1000/ComputMaterSci.2024.HEU04617
MAT-04618,CoNbAl,Heusler,216,Cubic,5.6398,5.6398,5.6398,179.387,3,52.745,2.343,1.2139,4.0391,1481.171,1998.0267,HSE06,600,8x8x4,-3.2668,3.5542,221.4283,6.3244,1.5363,0.5977,-0.5731,15.8564,0.042,7.0375,0.62,3.1424,759.52,15.047,96.8582,97.9505,100.0012,-0.2974,219.8117,-0.0858,10.1000/ComputMaterSci.2024.HEU04618
MAT-04619,NiVP,Heusler,216,Cubic,6.0795,6.0795,6.0795,224.7,3,112.0105,2.4417,1.496,8.5338,561.5202,1504.343,LDA,400,6x6x4,-5.692,3.5578,199.17,6.3554,11.695,1.2835,0.9337,10.2699,0.0727,45.7345,3.3772,3.3649,491.93,14.5258,81.3221,83.5145,101.6365,-0.2972,204.1331,-0.2961,10.1000/npjComputMater.2024.HEU04619
MAT-04620,Ir2NbAl,Heusler,216,Cubic,5.9024,5.9024,5.9024,205.63,4,127.7436,1.8777,1.2112,4.6686,1404.4307,1566.5659,HSE06,700,8x8x8,-2.2996,1.6425,295.9159,5.2073,10.0189,0.8283,-1.145,8.6208,0.0581,47.2636,6.0168,2.7599,412.94,2.7987,28.9242,32.465,63.2189,-0.0565,296.5152,-0.3692,10.1000/ChemMater.2024.HEU04620
MAT-04621,Co2VBi,Heusler,216,Cubic,5.8405,5.8405,5.8405,199.228,4,113.4202,2.2685,1.505,5.3268,1826.8251,782.7774,PBE,600,6x6x6,-6.5011,2.5749,161.0791,5.9211,9.658,0,-0.389,13.108,0.0708,31.4359,6.2667,1.8635,627.87,17.9706,63.3123,67.4249,75.9092,-0.2441,165.7268,-0.232,10.1000/JAlloyComp.2024.HEU04621
MAT-04622,Co2WSi,Heusler,216,Cubic,5.5374,5.5374,5.5374,169.792,4,113.6779,1.6301,1.5097,6.0001,1659.6099,2110.187,LDA,520,6x6x6,-4.9063,4.3837,135.5856,3.6261,5.1235,0.1688,0.0847,6.6152,0.1549,33.1343,1.5711,3.2469,316.87,9.599,12.9094,16.986,168.0928,-0.0136,132.1501,-0.0692,10.1000/ComputMaterSci.2024.HEU04622
MAT-04623,RuNbP,Heusler,216,Cubic,5.8555,5.8555,5.8555,200.767,3,67.7349,1.8486,1.2274,5.244,1312.3909,743.7856,PBEsol,400,8x8x4,-11.6091,3.362,156.1012,6.215,9.9941,0,-1.0287,19.662,0.1501,41.5381,7.5566,0.9172,941.81,2.532,78.878,83.098,128.9918,-0.2134,155.3193,-0.1265,10.1000/JMaterSci.2024.HEU04623
MAT-04624,RuWSb,Heusler,225,Cubic,6.1637,6.1637,6.1637,234.166,3,125.4244,2.4164,1.5782,8.1155,1200.1021,2193.7846,PBE+U,400,6x6x6,-8.8011,5.0668,125.6406,4.2944,2.0999,0,1.236,3.9306,0.1378,15.0891,5.1111,0.9292,188.28,4.2984,77.9192,78.9514,124.7625,-0.1481,125.4968,-0.2003,10.1000/JAlloyComp.2024.HEU04624
MAT-04625,Fe2MnAs,Heusler,216,Cubic,5.5711,5.5711,5.5711,172.911,4,99.7747,1.8396,1.5943,6.2324,1131.909,2019.0571,PBE,650,8x8x8,-2.4867,2.0987,108.4134,5.4857,13.4981,0.5034,2.4217,10.052,0.2038,46.4881,5.1431,2.1747,481.49,28.2584,95.315,98.846,132.5129,-0.2889,104.678,-0.2343,10.1000/JPhysChemC.2024.HEU04625
MAT-04626,RhNbAl,Heusler,229,Cubic,5.5074,5.5074,5.5074,167.047,3,51.5124,1.8379,1.3377,6.0765,373.8795,1849.4991,PBEsol,400,4x4x4,-3.1217,2.189,269.4952,3.6146,4.6634,0,0.6126,21.0831,0.2224,70.2331,1.3146,1.4754,1009.88,23.6257,69.3782,71.4257,199.9457,-0.2009,272.7889,-0.1919,10.1000/JChemPhys.2024.HEU04626
MAT-04627,Ir2MoIn,Heusler,229,Cubic,5.8707,5.8707,5.8707,202.334,4,53.165,2.4589,1.4745,6.9999,1572.1737,1114.6808,HSE06,520,8x8x8,-5.4005,4.6554,124.6053,4.4983,1.4825,0.1773,-0.81,23.9435,0.2231,42.4392,1.5099,3.0015,1146.89,15.4464,49.7181,52.8261,141.0592,-0.2208,125.6008,-0.3388,10.1000/SciData.2024.HEU04627
MAT-04628,PdMnP,Heusler,216,Cubic,6.2987,6.2987,6.2987,249.892,3,87.6072,2.0981,1.6913,6.6846,1110.3474,1694.8722,PBE,520,12x12x12,-6.1958,0.578,217.1654,5.5895,7.4899,0,-1.2299,5.738,0.0328,28.8104,2.3345,3.4074,274.85,23.7965,35.4418,39.5727,143.1378,-0.1736,221.1626,-0.3865,10.1000/JChemPhys.2024.HEU04628
MAT-04629,CuCrBi,Heusler,225,Cubic,5.9629,5.9629,5.9629,212.018,3,100.9835,2.338,1.5059,6.6518,1042.1529,1350.6275,PBEsol,600,6x6x6,-6.2575,3.0916,143.0076,5.6207,10.6035,1.2118,2.0439,7.8342,0.0906,52.279,1.6546,2.6208,375.26,15.9354,17.8384,21.032,112.2903,-0.2211,141.7401,-0.2401,10.1000/SciData.2024.HEU04629
MAT-04630,Pt2NbSi,Heusler,216,Cubic,6.2588,6.2588,6.2588,245.173,4,122.8075,1.7115,1.4367,5.0747,617.6465,1611.4009,SCAN,500,4x4x4,-3.5476,3.6617,104.955,5.8393,2.7653,0,1.3768,24.5684,0.1498,63.0882,6.1276,2.3109,1176.83,22.2339,52.4257,55.9728,39.4111,-0.1425,105.6184,-0.2221,10.1000/npjComputMater.2024.HEU04630
MAT-04631,Fe2TiSb,Heusler,229,Cubic,5.6028,5.6028,5.6028,175.88,4,78.5118,2.4891,1.3589,8.9773,1552.2906,1198.5491,LDA,600,6x6x6,-10.8755,5.2648,139.4891,5.7919,7.3085,1.2695,1.3284,13.0995,0.1679,11.6593,5.0289,3.3703,627.47,2.0265,90.3314,92.2124,83.2292,-0.0986,143.4715,-0.3383,10.1000/JPhysChemC.2024.HEU04631
MAT-04632,Rh2MoSn,Heusler,225,Cubic,5.8458,5.8458,5.8458,199.771,4,50.0433,1.818,1.4775,8.8573,746.4805,743.8328,PBEsol,800,12x12x12,-9.1033,3.9775,102.4648,3.6367,10.5038,1.5018,-0.2078,6.4115,0.0359,65.4498,1.7036,3.2706,307.11,2.7939,38.2996,42.9177,102.0013,-0.2975,98.5222,-0.2417,10.1000/npjComputMater.2024.HEU04632
MAT-04633,NiMoBi,Heusler,216,Cubic,6.2551,6.2551,6.2551,244.739,3,43.7719,2.4156,1.4143,6.8043,894.3106,1353.3686,SCAN,650,6x6x4,-6.0507,4.5633,226.6536,4.1346,12.9899,0,1.6674,3.686,0.1078,25.7061,1.434,2.6695,176.56,28.8244,20.4585,21.4374,118.1056,-0.0477,230.7968,-0.2297,10.1000/ActaMater.2024.HEU04633
MAT-04634,RuNbAs,Heusler,225,Cubic,5.7102,5.7102,5.7102,186.189,3,82.4875,2.2998,1.2268,8.007,175.3783,1342.0547,PBE,400,10x10x10,-10.8651,5.1213,277.3291,3.6498,13.823,1.9647,0.1617,22.245,0.0576,62.0317,0.999,2.5835,1065.54,24.1367,50.6811,55.0786,187.6486,-0.1854,280.929,-0.2434,10.1000/ActaMater.2024.HEU04634
MAT-04635,RhVBi,Heusler,216,Cubic,6.0891,6.0891,6.0891,225.766,3,120.9059,2.1951,1.3146,4.4308,488.9082,1089.4669,PBE+U,500,6x6x4,-11.1296,6.4162,269.8515,3.7496,8.9227,1.4173,0.8198,20.9885,0.0218,38.0103,0.8533,2.0546,1005.35,14.53,12.563,14.4762,106.0201,-0.0852,270.6435,-0.1456,10.1000/ChemMater.2024.HEU04635
MAT-04636,RhNbGe,Heusler,216,Cubic,6.0979,6.0979,6.0979,226.747,3,124.7999,1.9633,1.4406,8.9844,755.5637,1750.4474,PBEsol,520,12x12x12,-10.0448,1.6934,279.3575,5.1246,11.87,0,0.7662,2.5642,0.1339,30.3152,3.0328,0.974,122.83,28.2227,81.3461,81.6395,93.4894,-0.2679,279.2892,-0.3165,10.1000/ComputMaterSci.2024.HEU04636
MAT-04637,NiMoSn,Heusler,229,Cubic,5.5422,5.5422,5.5422,170.234,3,115.035,1.8582,1.609,5.5694,1711.8813,882.7298,PBEsol,520,6x6x6,-8.8993,1.3582,281.8841,5.2195,6.2161,0.8629,-1.0755,3.0546,0.2153,65.3013,1.4947,3.4101,146.32,3.9516,25.3471,29.353,104.9202,-0.1947,277.552,-0.1047,10.1000/JChemPhys.2024.HEU04637
MAT-04638,IrMnSn,Heusler,225,Cubic,5.7085,5.7085,5.7085,186.023,3,121.3113,1.6414,1.3114,6.9751,1102.0093,1718.3285,SCAN,650,6x6x6,-7.3268,2.698,205.1303,4.055,11.4864,0,1.1323,10.1729,0.0333,50.0226,5.3444,3.4627,487.28,2.4288,14.7469,18.4295,199.4566,-0.0506,208.0979,-0.0467,10.1000/ActaMater.2024.HEU04638
MAT-04639,Pd2FeAs,Heusler,225,Cubic,5.8351,5.8351,5.8351,198.676,4,51.6465,1.8069,1.4843,4.2734,1261.7973,1751.7465,PBE+U,500,10x10x10,-5.427,5.7646,162.6517,5.0076,7.3795,0,1.7972,11.1095,0.2029,68.6078,2.056,2.8309,532.15,6.3924,77.6829,79.4468,105.5983,-0.2546,164.3262,-0.0349,10.1000/ChemMater.2024.HEU04639
MAT-04640,Cu2MnGe,Heusler,229,Cubic,5.9442,5.9442,5.9442,210.029,4,97.1911,2.1795,1.4297,7.5954,1624.9166,1173.9145,PBEsol,520,8x8x4,-6.6268,4.7098,287.9104,5.9124,0.9139,0,2.1945,20.89,0.0407,10.0437,1.1424,3.2142,1000.63,18.7667,14.9925,19.6608,141.254,-0.2064,289.8443,-0.031,10.1000/JChemPhys.2024.HEU04640
MAT-04641,NiVSb,Heusler,225,Cubic,5.576,5.576,5.576,173.368,3,115.9827,2.1115,1.3738,7.1521,1473.8642,2030.7733,PBE,500,8x8x4,-5.2313,0.9347,255.0128,5.5679,9.5986,0.9368,-0.0883,2.4752,0.0936,64.7652,6.5064,1.9855,118.56,26.762,81.4987,84.6255,169.9617,-0.115,255.6161,-0.2429,10.1000/ComputMaterSci.2024.HEU04641
MAT-04642,Co2MnAs,Heusler,225,Cubic,5.7238,5.7238,5.7238,187.522,4,51.3142,2.1275,1.4129,5.7504,595.2591,1715.2966,PBE+U,520,8x8x4,-10.0015,3.2329,158.465,4.7153,11.3853,1.8715,-1.3003,14.26,0.2334,78.6821,3.3284,0.8022,683.05,21.9989,32.0411,35.2363,105.0702,-0.1208,156.9553,-0.3695,10.1000/ChemMater.2024.HEU04642
MAT-04643,NiNbGe,Heusler,225,Cubic,6.2637,6.2637,6.2637,245.75,3,118.6154,2.259,1.3073,8.5318,437.3097,1260.0585,HSE06,600,4x4x4,-8.4818,0.7143,284.9572,5.4748,11.728,0,0.2562,19.3593,0.1743,27.1354,2.0533,2.2059,927.31,9.3958,63.4868,68.4205,51.9576,-0.1342,281.7603,-0.3976,10.1000/PhysRevB.2024.HEU04643
MAT-04644,Ru2MnSb,Heusler,229,Cubic,6.2867,6.2867,6.2867,248.467,4,109.0933,1.7789,1.311,4.2338,1195.9043,2113.0578,SCAN,650,4x4x4,-7.6133,1.8303,156.8149,6.2904,14.5907,0,0.3389,6.0991,0.1982,57.7656,1.4533,3.2593,292.15,28.3465,17.2387,17.6912,177.7828,-0.2302,156.4918,-0.2168,10.1000/ComputMaterSci.2024.HEU04644
MAT-04645,CoCrSn,Heusler,216,Cubic,5.6681,5.6681,5.6681,182.101,3,87.762,1.7754,1.6782,4.1384,1364.4037,2091.0728,HSE06,520,6x6x4,-3.6534,1.5496,281.7573,3.8778,6.81,1.0653,0.1825,24.1854,0.1371,61.8531,0.7703,2.7655,1158.48,25.4112,44.4892,46.9242,115.3154,-0.2398,280.6021,-0.2161,10.1000/ComputMaterSci.2024.HEU04645
MAT-04646,Cu2NbBi,Heusler,229,Cubic,5.648,5.648,5.648,180.171,4,128.829,1.9017,1.4376,4.8906,1906.9364,1814.2692,SCAN,650,8x8x4,-6.8356,2.9445,114.7567,5.8889,2.4942,0,-0.4158,19.3033,0.0433,65.8578,6.8528,1.6548,924.63,24.1505,28.6513,31.4621,48.3572,-0.1907,111.4897,-0.1114,10.1000/JChemPhys.2024.HEU04646
MAT-04647,Rh2MnIn,Heusler,225,Cubic,5.9431,5.9431,5.9431,209.913,4,43.8967,2.3943,1.5455,4.0817,1664.0375,1158.5413,HSE06,520,10x10x10,-10.6654,6.2169,113.3217,5.4062,14.7862,0,2.3241,7.3709,0.0781,59.3035,3.7938,1.1448,353.07,10.5368,10.9868,12.6048,82.4062,-0.2652,114.3392,-0.2973,10.1000/JPhysChemC.2024.HEU04647
MAT-04648,Mn2CrGe,Heusler,216,Cubic,6.2092,6.2092,6.2092,239.391,4,129.1891,1.7905,1.6884,5.2635,426.2782,1419.4158,LDA,700,12x12x12,-10.059,4.694,189.2129,6.2981,13.5598,0.5385,1.4916,17.9005,0.2266,20.3497,5.3687,1.3909,857.43,22.2718,89.9567,91.9064,84.7684,-0.0635,190.0543,-0.0787,10.1000/JPhysChemC.2024.HEU04648
MAT-04649,RhTiSn,Heusler,229,Cubic,5.8029,5.8029,5.8029,195.405,3,60.1697,2.0114,1.5507,7.2468,512.5297,1796.3963,SCAN,700,6x6x4,-3.4499,1.9341,114.2188,3.6689,14.068,0,1.729,11.9027,0.185,58.9279,5.171,1.7815,570.14,10.0191,84.388,86.1502,199.1307,-0.052,112.3089,-0.2353,10.1000/ActaMater.2024.HEU04649
MAT-04650,FeWBi,Heusler,216,Cubic,5.649,5.649,5.649,180.266,3,90.1809,1.8321,1.5582,7.2932,561.8397,1214.4584,HSE06,700,10x10x10,-7.293,3.0717,239.417,5.8055,12.7911,1.9499,1.373,18.5137,0.038,69.6592,5.4957,1.9842,886.81,13.2399,59.5249,60.2014,28.8966,-0.2723,236.6955,-0.236,10.1000/npjComputMater.2024.HEU04650
MAT-04651,Co2NbSn,Heusler,229,Cubic,5.8942,5.8942,5.8942,204.774,4,128.104,1.9688,1.6806,6.0141,1733.4952,2145.2813,PBE,650,6x6x6,-10.6788,3.7763,224.6733,4.9553,13.2951,0,-1.3965,24.2214,0.2041,63.0429,6.0001,1.7435,1160.21,2.9703,99.6151,103.5673,88.1187,-0.0942,220.6835,-0.2072,10.1000/npjComputMater.2024.HEU04651
MAT-04652,IrWSn,Heusler,216,Cubic,5.9896,5.9896,5.9896,214.879,3,120.2304,1.6348,1.2288,6.8208,1543.2832,1071.2846,LDA,500,6x6x4,-8.1238,4.8209,181.9808,4.9143,2.0665,0,2.194,19.9859,0.0653,9.4957,5.2019,3.2886,957.32,0.9306,69.9577,73.7069,43.1454,-0.1318,177.3251,-0.3043,10.1000/JPhysChemC.2024.HEU04652
MAT-04653,Mn2FeP,Heusler,225,Cubic,5.5499,5.5499,5.5499,170.945,4,71.5093,2.1424,1.2352,8.2358,229.787,1776.9621,PBEsol,700,8x8x8,-9.4491,2.9451,216.9291,5.2254,10.7579,0,-1.0927,3.7406,0.0896,6.3215,6.1703,1.0232,179.17,22.4077,60.4354,63.9311,34.8878,-0.2698,220.879,-0.0702,10.1000/ChemMater.2024.HEU04653
MAT-04654,CuFeGa,Heusler,229,Cubic,5.9271,5.9271,5.9271,208.222,3,40.3473,1.665,1.2713,6.2197,1690.1706,709.3977,PBE+U,800,8x8x4,-4.0055,4.9522,238.1133,4.4233,9.636,0,0.6689,18.0584,0.1876,73.4985,7.6724,1.3903,865,28.876,79.7794,82.7448,28.5474,-0.2528,234.6579,-0.2583,10.1000/SciData.2024.HEU04654
